Symbol,Period,Total Asset,TotalLiabilities('000 Baht),Paid-upCap('000 Baht),Equity('000 Baht),Revenue('000 Baht),Expenses('000 Baht),EBITDA('000 Baht),EBIT('000 Baht),Net Profit('000 Baht),EPS**(Baht),Operating Cash Flow('000 Baht),Investing Cash Flow('000 Baht),Financing Cash Flow('000 Baht),Net Cash Flow('000 Baht),Return onEquity+(%),Return onAsset+(%),Gross ProfitMargin(%),Net ProfitMargin(%),EBIT Margin(%),D/E(Times),Int. Coverage(Times),Current Ratio(Times),Quick Ratio(Times),FixedAssetTurnover+(Times),TotalAssetTurnover+(Times),Inventory Turnover+(Times),Average Sale Period+(Days),Accounts Receivable Turnover+(Times),Average Collection Period+(Days),Account Payable Turnover+(Times),Average Payment Period+(Days),Cash Cycle+(Days),Equity Multiplier,Period
Qh,Q1/2019,"53,526,119.00","26,230,948.00","10,714,382.00","27,295,171.00","3,954,641.00","2,875,560.00","1,136,646.00","1,079,081.00","869,626.00",0.08,"611,484.00","154,102.00","-1,376,994.00","-611,408.00",14.45,8.87,33.17,21.99,27.29,0.96,10.91,2.23,0.26,11.93,0.34,0.42,877.18,222.62,1.64,9.36,39,839.82,1.96,2019Q1
Qh,Q2/2019,"52,226,975.00","25,803,993.00","10,714,382.00","26,422,982.00","2,848,727.00","2,117,057.00","797,176.00","731,670.00","592,782.00",0.06,"881,968.00","818,121.00","-2,997,723.00","-1,297,634.00",13.88,8.35,33.65,20.81,25.68,0.98,7.13,2.13,0.21,11.05,0.33,0.39,930.04,140.47,2.6,11.95,30.54,902.1,1.98,2019Q2
Qh,Q3/2019,"51,117,096.00","24,680,791.00","10,714,382.00","26,436,305.00","3,171,846.00","2,291,949.00","933,995.00","879,897.00","716,404.00",0.07,"1,662,991.00","1,434,215.00","-4,734,069.00","-1,636,863.00",11.4,6.94,33.57,22.59,27.74,0.93,9.1,2.35,0.2,9.73,0.29,0.35,"1,047.52",147.83,2.47,8.97,40.7,"1,009.29",1.93,2019Q3
Qh,Q4/2019,"50,901,914.53","24,038,497.62","10,714,381.64","26,863,416.91","2,901,221.64","2,054,064.00","901,435.81","847,157.65","675,048.79",0.07,"2,148,866.27","1,496,746.39","-5,254,978.07","-1,609,365.41",10.74,6.74,34.58,23.27,29.2,0.89,9.23,2.53,0.21,7.9,0.25,0.28,"1,310.04",137.37,2.66,7.83,46.63,"1,266.07",1.89,2019Q4
Qh,Q1/2020,"53,376,877.00","26,518,558.00","10,714,382.00","26,858,319.00","2,380,215.00","1,724,670.00","753,589.00","655,545.00","511,069.00",0.05,"507,922.00","65,675.00","1,659,183.00","2,232,780.00",9.22,5.83,33.77,21.47,27.54,0.99,6.57,1.92,0.29,6.79,0.21,0.24,"1,507.19",113.22,3.22,7.15,51.02,"1,459.40",1.99,2020Q1
QH,2019,"50,901,914.53","24,038,497.62","10,714,381.64","26,863,416.91","12,876,435.64","9,338,630.00","3,769,252.81","3,537,805.65","2,853,860.79",0.27,"2,148,866.27","1,496,746.39","-5,254,978.07","-1,609,365.41",10.74,6.74,33.68,22.16,27.48,0.89,9.07,2.53,0.21,7.9,0.25,0.28,"1,310.04",137.37,2.66,7.83,46.63,"1,266.07",1.89,2019
QH,2018,"54,147,870.05","27,878,379.14","10,714,381.64","26,269,490.91","18,117,664.07","13,419,548.10","4,879,460.81","4,698,115.97","3,800,740.49",0.35,"2,363,313.53","1,044,416.36","-3,395,938.31","11,791.58",14.88,8.76,35.73,20.98,25.93,1.06,13.18,2.1,0.27,17,0.34,0.4,906.89,280.52,1.3,9.08,40.2,867.99,2.06,2018
QH,2017,"53,059,158.55","28,256,944.07","10,714,381.64","24,802,214.48","19,743,932.62","15,582,566.48","4,344,768.47","4,161,366.14","3,462,236.02",0.32,"4,172,344.01","1,183,583.43","-4,434,623.58","921,303.86",14.5,7.85,29.78,17.54,21.08,1.14,11.67,2.49,0.32,39.33,0.37,0.44,826.34,320.26,1.14,11.13,32.8,794.67,2.14,2017
QH,2016,"53,014,303.99","30,074,726.33","10,714,381.64","22,939,577.66","20,908,053.25","17,047,398.11","4,050,260.64","3,860,655.15","3,084,974.04",0.29,"3,090,177.47","947,104.72","-3,986,448.03","50,834.16",13.87,7.28,30.17,14.75,18.46,1.31,11.51,2.92,0.27,38.02,0.39,0.46,791.63,355.53,1.03,11.07,32.98,759.67,2.31,2016
QH,2015,"52,997,541.12","31,452,330.05","10,714,381.64","21,545,211.07","21,788,196.16","17,827,189.18","4,151,795.99","3,961,006.98","3,106,463.92",0.29,"941,933.53","598,669.66","-161,846.40","1,378,756.79",15.27,7.79,31.23,14.26,18.18,1.46,12.03,2.61,0.23,37.87,0.43,0.52,704.52,308.84,1.18,11.66,31.31,674.4,2.46,2015
Richy,Q1/2015,"2,300,256.11","755,088.14","714,000.00","1,545,167.97","114,286.81","107,326.98","8,131.73","6,959.83","2,635.35",0,"-167,715.57","103,239.95","59,929.93","-4,545.70",22.4,15.11,29.46,2.31,6.09,0.49,2.74,3.02,0.06,93.37,0.62,0.44,833.97,0,0,0,0,833.97,1.49,2015Q1
Richy,Q2/2015,"2,476,399.65","952,552.75","785,399.98","1,523,846.89","111,071.80","99,975.11","12,526.18","11,096.69","7,238.95",0.01,"-297,849.09","135,093.92","207,513.89","44,758.71",22.15,13.36,35.55,6.52,9.99,0.63,7.73,2.57,0.06,103.2,0.55,0.41,879.55,0,0,0,0,879.55,1.63,2015Q2
Richy,Q3/2015,"3,337,379.17","1,802,923.22","785,399.98","1,534,455.96","108,399.81","94,433.10","15,745.83","13,966.71","10,609.06",0.01,"-509,122.65","-409,869.53","969,608.94","50,616.76",14.6,8.86,34.18,9.79,12.88,1.17,16.48,2.63,0.48,109.08,0.38,0.32,"1,143.14",0,0,0,0,"1,143.14",2.17,2015Q3
Richy,Q4/2015,"4,391,531.60","2,837,954.15","785,399.98","1,553,577.45","180,155.37","159,780.93","21,545.40","20,374.44","19,121.49",0.02,"-1,014,895.37","135,369.91","888,708.80","9,183.34",2.56,1.59,34.37,10.61,11.31,1.83,-46.62,2.3,0.01,45.9,0.16,0.11,"3,219.68",0,0,0.6,610.95,"2,608.72",2.83,2015Q4
Richy,Q1/2016,"4,400,231.66","2,829,132.93","785,399.98","1,571,098.73","187,914.05","162,353.26","27,008.55","25,560.79","16,791.55",0.02,"40,831.24","-15,552.93","-34,259.63","-8,981.31",3.45,2.12,30.91,8.94,13.6,1.8,10.04,2.31,0.01,31.02,0.18,0.13,"2,835.39",0,0,0.68,537.8,"2,297.59",2.80,2016Q1
Richy,Q2/2016,"4,537,599.61","2,996,105.91","785,399.98","1,541,493.70","173,086.52","148,628.30","25,908.92","24,458.22","13,591.98",0.02,"-19,389.24","-25,974.69","38,436.05","-6,927.88",3.92,2.41,38.86,7.85,14.13,1.94,8.53,2.19,0.01,28.56,0.19,0.14,"2,674.09",0,0,0,0,"2,674.09",2.94,2016Q2
Richy,Q3/2016,"5,130,661.30","3,584,740.97","785,399.98","1,545,920.33","99,445.88","92,298.65","8,625.12","7,147.23","4,426.63",0.01,"-93,093.63","-239,667.68","378,027.03","45,265.71",3.5,1.83,38.63,4.45,7.19,2.32,1.63,1.7,0.1,27.76,0.15,0.12,"2,953.26",71.1,5.13,0,0,"2,958.39",3.32,2016Q3
Richy,Q4/2016,"5,570,312.61","4,049,946.59","785,399.98","1,520,366.02","107,794.95","125,143.75","-16,164.84","-17,348.80","-25,554.31",-0.04,"-716,585.82","-37,386.60","753,908.34",-64.07,0.6,0.8,33.37,-23.71,-16.09,2.66,-1.22,1.51,0.01,22.57,0.11,0.08,"4,548.80","2,092.29",0.17,0.64,574.25,"3,974.73",3.66,2016Q4
Richy,Q1/2017,"5,658,067.07","4,133,253.22","785,399.98","1,524,813.85","174,359.97","156,282.78","21,812.02","18,077.19","4,447.82",0.01,"-67,435.73","-5,191.97","87,354.44","14,726.74",-0.2,0.64,36.81,2.55,10.37,2.71,1.57,1.75,0.11,16.69,0.11,0.07,"5,009.34",3.48,104.87,0.43,850.85,"4,263.35",3.71,2017Q1
Richy,Q2/2017,"6,021,381.51","4,263,106.68","975,203.60","1,758,274.83","242,098.55","207,562.96","38,362.20","34,535.59","18,802.67",0.02,"102,012.34","-292,263.96","302,107.87","111,856.25",0.13,0.8,32.67,7.77,14.27,2.42,3.08,1.7,0.13,16.44,0.12,0.08,"4,308.43",0,0,1.54,236.94,"4,071.49",3.42,2017Q2
Richy,Q3/2017,"6,175,407.99","4,371,817.71","975,203.60","1,803,590.28","355,240.10","292,488.84","66,425.63","62,751.26","45,773.40",0.05,"-50,463.72","-9,705.02","135,738.38","75,569.63",2.6,1.73,35.02,12.89,17.66,2.42,7.58,1.99,0.13,23.58,0.16,0.12,"3,153.89",99.18,3.68,1.56,234.43,"2,923.14",3.42,2017Q3
Richy,Q4/2017,"6,062,540.37","4,195,059.01","975,203.60","1,867,481.36","555,427.01","466,861.23","91,859.63","88,565.78","63,891.38",0.06,"147,335.28","-11,808.34","-69,222.52","66,304.43",7.85,3.51,32.41,11.5,15.95,2.25,10.92,1.85,0.11,34.01,0.23,0.17,"2,195.79",9.56,38.17,2.41,151.58,"2,082.38",3.25,2017Q4
Richy,Q1/2018,"5,988,250.50","4,082,780.44","975,203.60","1,905,470.07","345,789.45","292,722.78","56,359.13","53,066.68","37,988.44",0.04,"92,713.58","-1,827.77","-102,744.86","-11,859.06",9.71,4.1,29.29,10.99,15.35,2.14,16.64,1.71,0.1,37.35,0.26,0.19,"1,967.80",9.54,38.24,1.84,198.73,"1,807.32",3.14,2018Q1
Richy,Q2/2018,"5,570,806.55","3,468,038.50","1,044,860.83","2,102,768.05","998,596.44","737,296.94","264,641.63","261,299.49","205,783.82",0.2,"767,864.72","-75,191.83","-747,988.30","-55,315.41",18.31,8.03,34.15,20.61,26.17,1.65,83.08,1.94,0.15,57.52,0.39,0.29,"1,252.16",13.4,27.25,2.7,135.38,"1,144.02",2.65,2018Q2
Richy,Q3/2018,"5,193,700.80","2,936,816.45","1,044,860.83","2,256,884.35","910,119.56","711,452.96","202,295.87","198,666.60","154,116.30",0.15,"1,392,310.67","-65,146.85","-1,376,184.06","-49,020.24",22.75,10.58,34.25,16.93,21.83,1.3,40.41,1.81,0.15,88.45,0.49,0.37,989.75,15.15,24.08,2.67,136.62,877.22,2.30,2018Q3
Richy,Q4/2018,"5,119,465.83","2,809,447.20","1,044,859.44","2,310,018.63","454,143.57","389,830.37","66,968.49","64,313.20","53,134.27",0.05,"1,498,937.49","-66,113.21","-1,493,710.73","-60,886.45",21.59,10.33,37.75,11.7,14.16,1.22,29.89,1.87,0.17,92.16,0.48,0.35,"1,050.25",7.59,48.11,3.93,92.99,"1,005.37",2.22,2018Q4
Richy,Q1/2019,"5,742,823.81","3,360,877.67","1,044,859.44","2,381,946.14","448,122.70","353,155.87","97,925.13","94,966.83","71,927.44",0.07,"-552,061.86",-179.67,"598,635.69","46,394.17",22.62,10.56,38.76,16.05,21.19,1.41,44.02,1.99,0.14,96.93,0.48,0.33,"1,097.66",16.62,21.96,4.13,88.38,"1,031.24",2.41,2019Q1
Richy,Q2/2019,"6,719,633.96","4,332,821.77","1,194,116.46","2,386,812.19","253,308.79","207,951.67","48,208.81","45,357.12","32,369.28",0.03,"-728,046.10","-775,131.62","1,500,303.14","-2,874.58",13.88,6.56,39.61,12.78,17.91,1.82,11.47,2.33,0.4,77.75,0.34,0.25,"1,487.27",5.9,61.83,3.12,117.02,"1,432.07",2.82,2019Q2
Richy,Q3/2019,"6,391,204.39","3,987,086.71","1,194,226.02","2,404,117.67","172,950.63","145,970.51","29,883.31","26,980.12","17,144.44",0.01,"-952,656.75","-47,211.90","1,004,339.22","4,470.56",7.49,4,37.03,9.91,15.6,1.66,5.04,2.51,0.18,67.62,0.23,0.15,"2,394.42",3.31,110.29,1.67,218.7,"2,286.01",2.66,2019Q3
Richy,Q4/2019,"6,522,043.51","4,091,988.49","1,194,226.02","2,430,055.02","352,481.11","318,874.98","35,853.76","33,606.14","25,937.35",0.02,"-999,725.20","-74,561.11","1,075,049.32",763.01,6.22,3.45,32.75,7.36,9.53,1.68,13.84,2.37,0.16,70.22,0.21,0.14,"2,533.34",2.88,126.79,3.63,100.49,"2,559.64",2.68,2019Q4
Richy,Q1/2020,"6,810,786.39","4,359,454.53","1,194,226.02","2,451,331.87","237,932.02","204,679.00","34,963.14","33,253.02","21,276.78",0.02,"-100,757.78","51,579.59","80,701.39","31,523.20",4,2.22,32.41,8.94,13.98,1.78,6.55,2.23,0.16,63.45,0.16,0.11,"3,258.67",2.61,139.67,2.25,162.18,"3,236.17",2.78,2020Q1
RICHY,2019,"6,522,043.51","4,091,988.49","1,194,226.02","2,430,055.02","1,225,284.90","1,024,374.70","211,871.00","200,910.20","147,378.50",0.12,"-999,725.20","-74,561.11","1,075,049.32",763.01,6.22,3.45,36.88,12.03,16.4,1.68,14.46,2.37,0.16,70.22,0.21,0.14,"2,533.34",2.88,126.79,3.63,100.49,"2,559.64",2.68,2019
RICHY,2018,"5,119,465.83","2,809,447.20","1,044,859.44","2,310,018.63","2,708,649.02","2,131,303.05","590,265.12","577,345.97","451,022.83",0.43,"1,498,937.49","-66,113.21","-1,493,710.73","-60,886.45",21.59,10.33,34.16,16.65,21.31,1.22,43.08,1.87,0.17,92.16,0.48,0.35,"1,050.25",7.59,48.11,3.93,92.99,"1,005.37",2.22,2018
RICHY,2017,"6,062,540.37","4,195,059.01","975,203.60","1,867,481.36","1,327,125.63","1,123,196.08","218,459.21","203,929.55","132,915.00",0.14,"147,335.28","-11,808.34","-69,222.52","66,304.43",7.85,3.51,33.73,10.02,15.37,2.25,5.22,1.85,0.11,34.01,0.23,0.17,"2,195.79",9.56,38.17,2.41,151.58,"2,082.38",3.25,2017
RICHY,2016,"5,570,312.61","4,049,946.59","785,399.98","1,520,366.02","568,241.40","528,423.96","45,377.75","39,817.44","9,255.84",0.01,"-716,585.82","-37,386.60","753,908.34",-64.07,0.6,0.8,35.09,1.63,7.01,2.66,1.65,1.51,0.01,22.57,0.11,0.08,"4,548.80","2,092.29",0.17,0.64,574.25,"3,974.73",3.66,2016
RICHY,2015,"4,391,531.60","2,837,954.15","785,399.98","1,553,577.45","513,913.79","461,516.11","57,949.15","52,397.68","39,604.85",0.05,"-1,014,895.37","135,369.91","888,708.80","9,183.34",2.56,1.59,33.5,7.71,10.2,1.83,11.95,2.3,0.01,45.9,0.16,0.11,"3,219.68",0,0,0.6,610.95,"2,608.72",2.83,2015
Rml,Q1/2015,"11,533,356.00","7,674,910.00","3,575,424.00","3,855,429.00","1,629,949.00","1,196,112.00","450,053.00","433,837.00","313,103.00",0.09,"496,690.00","19,192.00","542,156.00","1,058,038.00",36.02,14.25,39.14,19.21,26.62,1.99,9.96,1.68,0.27,13.95,0.55,0.43,842.03,609.54,0.6,16.72,21.83,820.8,2.99,2015Q1
Rml,Q2/2015,"10,478,655.00","6,386,976.00","3,575,484.00","4,088,651.00","1,423,197.00","1,089,381.00","350,449.00","333,816.00","231,676.00",0.06,"-131,166.00","12,590.00","-25,162.00","-143,738.00",27.07,13.09,38.64,16.28,23.46,1.56,8.15,1.58,0.07,12.82,0.54,0.41,887.22,232,1.57,20.26,18.02,870.78,2.56,2015Q2
Rml,Q3/2015,"10,038,350.00","5,790,092.00","3,575,484.00","4,245,220.00","1,103,250.00","846,584.00","273,333.00","256,666.00","155,274.00",0.04,"120,066.00","8,838.00","-271,773.00","-142,869.00",19.91,11.72,40.58,14.07,23.26,1.36,6.96,1.9,0.08,10.83,0.49,0.38,968.34,453.65,0.8,17.38,21,948.15,2.36,2015Q3
Rml,Q4/2015,"9,946,975.59","5,495,990.53","3,575,483.61","4,448,420.34","989,090.69","714,072.35","291,573.32","275,018.34","200,845.17",0.05,"657,764.37","9,204.89","-659,634.32","7,334.94",22.55,12.29,46.13,20.31,27.81,1.24,8.67,2.09,0.13,5.76,0.49,0.37,976.97,344.72,1.06,12.93,28.22,949.81,2.24,2015Q4
Rml,Q1/2016,"9,520,642.00","4,831,600.00","3,575,484.00","4,686,455.00","1,189,621.00","889,246.00","316,553.00","300,375.00","237,232.00",0.07,"564,958.00","-28,132.00","-468,430.00","68,396.00",19.32,11.08,39.79,19.94,25.25,1.03,11.88,2.02,0.15,5.32,0.45,0.36,"1,002.70",641.13,0.57,16.42,22.23,981.03,2.03,2016Q1
Rml,Q2/2016,"9,000,092.00","4,188,466.00","3,575,484.00","4,809,029.00","1,560,603.00","1,144,740.00","432,037.00","415,863.00","318,527.00",0.09,"1,034,949.00","-491,629.00","-762,823.00","-219,503.00",20.5,12.81,40.36,20.41,26.65,0.87,21.71,2,0.08,5.52,0.5,0.38,968.76,423.07,0.86,19.13,19.08,950.54,1.87,2016Q2
Rml,Q3/2016,"9,760,329.00","4,783,259.00","3,575,484.00","4,974,462.00","1,056,575.00","831,187.00","241,872.00","225,388.00","164,694.00",0.05,"1,487,073.00","-519,270.00","-11,032.00","956,771.00",19.99,12.29,42.01,15.59,21.33,0.96,13.63,2.5,0.47,5.54,0.48,0.39,935.21,378.72,0.96,18.14,20.12,916.05,1.96,2016Q3
Rml,Q4/2016,"9,700,132.00","4,592,239.11","3,575,483.61","5,105,380.81","1,399,631.25","1,171,875.41","244,814.91","227,755.84","130,199.93",0.04,"1,592,346.80","-795,835.81","-148,992.88","647,518.12",17.81,11.9,30.65,9.3,16.27,0.9,6.86,3.01,0.46,6.09,0.53,0.46,800.79,555.43,0.66,17.46,20.9,780.54,1.90,2016Q4
Rml,Q1/2017,"9,055,634.00","3,846,678.00","3,575,484.00","5,206,433.00","1,092,729.00","932,589.00","175,491.00","160,140.00","100,792.00",0.03,"508,498.00","-16,483.00","-467,333.00","24,682.00",14.44,11.08,30.14,9.22,14.66,0.74,6.41,3.93,0.66,6.01,0.55,0.5,726.7,584.76,0.62,28.62,12.75,714.57,1.74,2017Q1
Rml,Q2/2017,"9,032,394.00","3,983,105.00","3,575,484.00","5,046,756.00","902,981.00","764,574.00","156,410.00","138,407.00","90,258.00",0.03,"927,015.00","-27,468.00","-381,923.00","517,624.00",9.86,8.34,33.96,10,15.33,0.79,6.07,5.78,1.39,5.24,0.49,0.49,737.79,455.73,0.8,20.77,17.57,721.02,1.79,2017Q2
Rml,Q3/2017,"10,283,894.00","5,203,598.00","3,575,484.00","5,077,894.00","568,024.00","503,203.00","80,146.00","64,821.00","25,961.00",0.01,"-655,496.00","-265,293.00","816,768.00","-104,021.00",6.91,5.9,36.57,4.57,11.41,1.02,2.2,2.72,0.36,4.73,0.4,0.41,881.06,512.54,0.71,19.58,18.64,863.13,2.03,2017Q3
Rml,Q4/2017,"10,457,975.00","5,391,255.00","3,575,484.00","5,049,484.00","452,163.00","488,289.00","-19,410.00","-36,126.00","-24,093.00",-0.01,"-904,690.00","-458,259.00","877,076.00","-485,873.00",3.8,3.25,37.26,-5.33,-7.99,1.07,157.07,2.19,0.19,3.64,0.3,0.29,"1,239.54",90.81,4.02,11.18,32.66,"1,210.90",2.07,2017Q4
Rml,Q1/2018,"12,187,159.00","7,194,135.00","3,575,484.00","4,977,964.00","544,659.00","606,517.00","-45,286.00","-61,858.00","-71,730.00",-0.02,"-309,087.00","-223,040.00","1,502,834.00","970,707.00",0.4,0.99,21.41,-13.17,-11.36,1.45,-2.67,2.02,0.38,2.96,0.23,0.24,"1,498.54",77.39,4.72,8.18,44.62,"1,458.63",2.45,2018Q1
Rml,Q2/2018,"12,753,011.00","7,837,134.00","3,575,484.00","4,903,626.00","831,097.00","757,895.00","90,318.00","73,202.00","37,081.00",0.01,"-314,522.00","-2,000,812.00","2,061,994.00","-253,340.00",-0.66,0.37,28.73,4.46,8.81,1.6,2.11,1.61,0.15,2.89,0.22,0.26,"1,429.49",81.96,4.45,9.12,40.04,"1,393.91",2.60,2018Q2
Rml,Q3/2018,"13,109,635.00","8,258,705.00","3,575,484.00","4,842,223.00","437,075.00","401,683.00","52,517.00","35,392.00","-63,893.00",-0.02,"-1,668,748.00","-1,621,922.00","2,983,006.00","-307,664.00",-2.47,0.09,28.1,-14.62,8.1,1.71,0.81,1.37,0.12,2.77,0.19,0.22,"1,679.40",20.87,17.49,14.13,25.83,"1,671.07",2.71,2018Q3
Rml,Q4/2018,"14,329,741.00","8,607,869.00","4,172,484.00","5,716,661.00","1,514,029.00","1,358,549.00","172,675.00","155,480.00","107,143.00",0.03,"-849,783.00","-1,358,857.00","2,455,520.00","246,880.00",0.16,1.63,27.61,7.08,10.27,1.51,3.29,1.25,0.21,4.16,0.27,0.34,"1,072.06",23.04,15.84,15.85,23.03,"1,064.87",2.51,2018Q4
Rml,Q1/2019,"13,179,715.00","7,314,388.00","4,172,484.00","5,863,994.00","1,463,941.00","1,255,625.00","225,155.00","208,316.00","99,926.00",0.02,"548,920.00","180,979.00","-992,185.00","-262,286.00",3.33,3.72,29.75,6.83,14.23,1.25,3.97,1.34,0.15,5.34,0.33,0.44,830.43,52.73,6.92,9.57,38.13,799.22,2.25,2019Q1
Rml,Q2/2019,"13,034,551.00","7,174,437.00","4,172,484.00","5,865,118.00","887,672.00","757,087.00","148,268.00","130,585.00","61,237.00",0.01,"340,520.00","61,203.00","-1,157,371.00","-755,648.00",3.8,4.11,27.91,6.9,14.71,1.22,2.72,1.14,0.06,5.49,0.33,0.45,817.96,38.98,9.36,10,36.48,790.84,2.22,2019Q2
Rml,Q3/2019,"12,192,211.00","6,331,885.00","4,172,484.00","5,859,281.00","715,138.00","606,825.00","148,082.00","108,313.00","43,706.00",0.01,"440,665.00","200,957.00","-1,200,846.00","-559,224.00",5.83,4.76,31.81,6.11,15.15,1.08,1.93,1.23,0.1,6.65,0.36,0.48,759.45,26.04,14.02,26.63,13.71,759.76,2.08,2019Q3
Rml,Q4/2019,"12,904,692.20","7,174,925.73","4,172,484.13","5,732,250.67","557,475.47","621,186.41","-76,616.32","-63,710.94","-125,563.99",-0.03,"559,561.83","163,360.69","-928,011.33","-205,088.81",1.39,2.82,20.68,-22.52,-11.43,1.25,-1.36,1.09,0.13,3.25,0.27,0.38,948.57,21.17,17.24,11.62,31.41,934.4,2.25,2019Q4
Rml,Q1/2020,"12,301,316.00","6,714,908.00","4,172,484.00","5,592,140.00","424,125.00","509,911.00","-57,419.00","-85,786.00","-136,587.00",-0.03,"-84,040.00","-87,619.00","-355,809.00","-527,468.00",-2.74,0.7,15.11,-32.2,-20.23,1.2,-1.41,1.2,0.05,2.31,0.2,0.3,"1,236.42",23.46,15.56,7.25,50.36,"1,201.62",2.20,2020Q1
RML,2019,"12,904,692.20","7,174,925.73","4,172,484.13","5,732,250.67","3,624,226.47","3,240,723.41","444,888.68","383,503.06","79,305.01",0.02,"559,561.83","163,360.69","-928,011.33","-205,088.81",1.39,2.82,29.08,2.19,10.58,1.25,1.88,1.09,0.13,3.25,0.27,0.38,948.57,21.17,17.24,11.62,31.41,934.4,2.25,2019
RML,2018,"14,329,741.00","8,607,869.00","4,172,484.00","5,716,661.00","3,326,860.00","3,124,644.00","270,224.00","202,216.00","8,601.00",0,"-849,783.00","-1,358,857.00","2,455,520.00","246,880.00",0.16,1.63,26.91,0.26,6.08,1.51,1.36,1.25,0.21,4.16,0.27,0.34,"1,072.06",23.04,15.84,15.85,23.03,"1,064.87",2.51,2018
RML,2017,"10,457,975.00","5,391,255.00","3,575,484.00","5,049,484.00","3,015,897.00","2,688,655.00","392,637.00","327,242.00","192,918.00",0.05,"-904,690.00","-458,259.00","877,076.00","-485,873.00",3.8,3.25,33.3,6.4,10.85,1.07,4.25,2.19,0.19,3.64,0.3,0.29,"1,239.54",90.81,4.02,11.18,32.66,"1,210.90",2.07,2017
RML,2016,"9,700,132.00","4,592,239.11","3,575,483.61","5,105,380.81","5,206,430.25","4,037,048.41","1,235,276.91","1,169,381.84","850,652.93",0.24,"1,592,346.80","-795,835.81","-148,992.88","647,518.12",17.81,11.9,37.95,16.34,22.46,0.9,12.42,3.01,0.46,6.09,0.53,0.46,800.79,555.43,0.66,17.46,20.9,780.54,1.90,2016
RML,2015,"9,946,975.59","5,495,990.53","3,575,483.61","4,448,420.34","5,145,486.69","3,846,149.35","1,365,408.32","1,299,337.34","900,898.17",0.25,"657,764.37","9,204.89","-659,634.32","7,334.94",22.55,12.29,40.64,17.51,25.25,1.24,8.48,2.09,0.13,5.76,0.49,0.37,976.97,344.72,1.06,12.93,28.22,949.81,2.24,2015
S,Q1/2015,"10,341,021.00","4,814,684.00","4,712,351.00","5,523,545.00","322,684.00","312,387.00","47,928.00","10,297.00","-27,559.00",-0.01,"230,091.00","-1,417,321.00","765,939.00","-421,291.00",-8.18,-3.27,39.49,-8.54,3.19,0.87,0.28,0.26,0.15,0.22,0.11,0.48,755.25,15.97,22.85,5.02,72.76,705.34,1.87,2015Q1
S,Q2/2015,"15,381,012.00","5,313,720.00","5,715,337.00","9,368,116.00","466,179.00","505,087.00","-2,229.00","-38,908.00","-97,685.00",-0.02,"-1,037,619.00","-651,208.00","1,458,989.00","-199,713.00",-6.81,-2.71,27.75,-20.95,-8.35,0.57,-0.81,1.45,0.29,0.62,0.12,0.21,"1,706.32",17.83,20.47,4.32,84.57,"1,642.23",1.64,2015Q2
S,Q3/2015,"22,578,621.00","10,532,400.00","5,715,337.00","10,889,102.00","740,626.00","756,704.00","13,560.00","-16,078.00","-63,947.00",-0.01,"-1,484,891.00","-5,371,980.00","6,368,648.00","-419,635.00",-3.9,-1.09,26.36,-8.63,-2.17,0.97,-0.35,0.69,0.12,0.89,0.12,0.37,992.21,9.66,37.8,4.24,86.03,943.98,2.07,2015Q3
S,Q4/2015,"25,307,630.15","13,377,489.41","5,715,337.27","10,764,189.52","786,693.08","806,450.11","24,517.41","-19,757.03","-81,049.79",-0.02,"-636,289.94","-8,002,359.67","8,316,401.90","-253,660.10",-3.2,-0.31,43.07,-10.3,-2.51,1.24,-0.27,1.22,0.16,0.57,0.13,0.31,"1,186.31",10.15,35.95,3.7,98.77,"1,123.50",2.35,2015Q4
S,Q1/2016,"25,723,265.00","13,750,494.00","5,715,337.00","10,748,743.00","747,241.00","581,086.00","212,609.00","166,155.00","100,101.00",0.02,"-177,252.00","-152,763.00","319,509.00","-10,506.00",-1.64,0.56,51.12,13.4,22.24,1.28,1.95,2.02,0.23,0.59,0.15,0.33,"1,101.10",12.99,28.1,5.05,72.21,"1,056.98",2.39,2016Q1
S,Q2/2016,"27,055,678.00","11,454,659.00","6,453,719.00","14,357,192.00","781,603.00","620,924.00","207,796.00","160,679.00","62,027.00",0.01,"-564,458.00","-886,292.00","1,462,542.00","11,792.00",0.22,1.42,35.79,7.94,20.56,0.8,1.89,4.49,0.75,0.9,0.14,0.23,"1,567.54",10.23,35.68,3.72,98.12,"1,505.11",1.88,2016Q2
S,Q3/2016,"27,631,754.00","12,111,327.00","6,453,719.00","14,317,634.00","659,880.00","569,139.00","140,697.00","90,741.00","48,049.00",0.01,"-675,901.00","-1,059,268.00","1,781,806.00","46,637.00",1.02,1.58,44.23,7.28,13.75,0.85,1.23,4.71,0.68,0.87,0.12,0.2,"1,834.63",10.16,35.93,2.29,159.36,"1,711.20",1.93,2016Q3
S,Q4/2016,"30,592,200.50","15,095,995.90","6,453,719.29","14,243,898.12","1,468,900.77","1,356,443.23","165,889.02","112,457.54","-39,942.92",0,"-1,845,146.39","-1,425,583.97","3,757,080.04","486,349.67",1.36,1.9,38.3,-2.72,7.66,1.06,1.68,3.14,0.59,1.03,0.13,0.2,"1,852.02",7.55,48.35,2.31,157.87,"1,742.49",2.15,2016Q4
